"","online_order","reservations","ratings","votes","two_meal_cost","city","phone_count","favorite_count","menu_listed","grouped_cuisine_Asian","grouped_cuisine_Drinks","grouped_cuisine_European","grouped_cuisine_Western","grouped_cuisine_Vegetarian","grouped_cuisine_Other","grouped_cuisine_Eastern_Indian","grouped_cuisine_Middle_East","grouped_cuisine_North_Indian","grouped_cuisine_Souhtern_Indian","grouped_cuisine_Western_Indian","restaurant_type_Cafe_Tea","restaurant_type_Dessert_Parlor","restaurant_type_Fine_Dining","restaurant_type_Quick_Bites","restaurant_type_Bar","restaurant_type_Delivery","food_list_type_Unkown","food_list_type_Sheet_Shop","food_list_type_Takeaway","food_list_type_Bars"
"4229",1,0,3.2,43,300,"Indiranagar",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4230",1,0,3.2,43,300,"MG Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4231",1,0,3.2,43,300,"MG Road",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4232",1,0,3.2,43,300,"Old Airport Road",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4233",0,0,3.4,6,400,"Koramangala 4th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"4234",0,0,3.4,6,400,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"4235",0,0,3.4,6,400,"Koramangala 7th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"4236",1,0,2.8,297,600,"Electronic City",2,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4237",1,0,3.1,111,600,"Brookefield",2,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4238",1,0,3.1,166,600,"Bannerghatta Road",2,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4239",1,0,3.4,9,200,"Banashankari",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4240",0,0,3.3,5,600,"Bellandur",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4241",0,0,3.3,47,300,"Brookefield",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4242",0,0,3.4,26,700,"Basavanagudi",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"4243",0,0,3.2,4,400,"BTM",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4244",0,0,3.2,4,400,"HSR",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4245",0,0,2.9,14,300,"Malleshwaram",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4246",1,0,3.2,70,250,"Malleshwaram",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4247",1,0,3.2,70,250,"New BEL Road",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"4248",1,0,3.2,7,400,"Jayanagar",2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4249",1,0,3.2,7,400,"JP Nagar",2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4250",1,0,3.3,8,400,"Koramangala 5th Block",2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4251",1,0,3.3,8,400,"Koramangala 5th Block",2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4252",1,0,3.3,8,400,"Koramangala 6th Block",2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4253",1,0,3.3,8,400,"Koramangala 7th Block",2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4254",1,0,3.3,7,300,"Electronic City",2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4255",1,0,3.2,4,150,"Whitefield",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4256",0,0,3,25,2300,"Koramangala 5th Block",2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"4257",0,0,3,25,2300,"Koramangala 6th Block",2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"4258",0,0,3,25,2300,"Koramangala 7th Block",2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"4259",1,0,2.9,49,200,"New BEL Road",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4260",1,0,3.3,4,400,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4261",1,0,3.3,5,400,"Whitefield",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4262",1,0,3,39,450,"HSR",2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4263",1,0,3.2,31,350,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4264",1,0,2.8,122,400,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4265",1,0,2.8,122,400,"Sarjapur Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4266",1,0,2.9,120,400,"Bellandur",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4267",1,0,2.9,120,400,"Bellandur",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4268",1,0,2.9,18,400,"Kalyan Nagar",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4269",1,0,2.9,18,400,"Kammanahalli",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4270",1,0,3.3,12,300,"Sarjapur Road",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4271",0,0,2.4,221,550,"Koramangala 5th Block",2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4272",0,0,2.4,221,550,"Koramangala 7th Block",2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4273",1,0,2.9,248,400,"Bellandur",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4274",1,0,2.9,254,400,"Sarjapur Road",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4275",1,0,2.8,53,300,"Indiranagar",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4276",1,0,2.8,53,300,"Old Airport Road",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4277",1,0,3.4,351,350,"Indiranagar",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4278",1,0,3.4,356,350,"Koramangala 4th Block",2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4279",1,0,3.4,356,350,"Koramangala 5th Block",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4280",1,0,3.4,357,350,"Koramangala 6th Block",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4281",1,0,3.4,357,350,"Koramangala 7th Block",2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4282",1,0,3.4,357,350,"Lavelle Road",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4283",1,0,3.4,360,350,"Residency Road",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4284",1,0,3,353,400,"Bannerghatta Road",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4285",1,0,3.4,21,400,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4286",1,0,3.4,21,400,"Marathahalli",2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4287",1,0,3.3,200,450,"Bellandur",2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4288",1,0,3.3,200,450,"Sarjapur Road",2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4289",1,0,2.9,19,400,"Sarjapur Road",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4290",1,0,3.3,7,400,"Sarjapur Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4291",1,0,3.4,5,400,"HSR",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4292",1,0,3,12,500,"Bellandur",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4293",1,0,3,12,500,"Bellandur",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4294",1,0,3.1,12,500,"Sarjapur Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4295",1,0,3.1,12,500,"Sarjapur Road",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4296",1,0,2.8,68,500,"Whitefield",2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4297",1,0,2.8,68,500,"Whitefield",2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4298",1,0,2.9,25,400,"Whitefield",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4299",1,0,2.8,67,500,"Brookefield",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4300",1,0,2.8,69,500,"Marathahalli",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4301",1,0,3.3,238,400,"Frazer Town",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4302",1,0,3.3,238,400,"Kammanahalli",2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4303",0,0,2.3,203,400,"Marathahalli",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4304",0,0,2.6,270,400,"Bellandur",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4305",0,0,2.6,270,400,"Sarjapur Road",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4306",0,0,3.2,4,500,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4307",0,0,3.2,7,400,"Whitefield",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4308",1,0,2.8,188,400,"Bellandur",2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4309",1,0,2.8,188,400,"HSR",2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4310",1,0,2.8,189,400,"Koramangala 4th Block",2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4311",1,0,2.8,191,400,"Sarjapur Road",2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4312",1,0,3.4,31,400,"Kammanahalli",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4313",1,0,3.1,158,450,"Brookefield",2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4314",1,0,3.1,159,450,"Marathahalli",2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4315",1,0,3.1,160,450,"Whitefield",2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4316",0,0,3.2,4,300,"HSR",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4317",0,0,3.2,4,300,"Koramangala 4th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4318",0,0,2.6,30,500,"Rajajinagar",2,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4319",1,0,3.4,275,450,"Electronic City",2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4320",0,0,3.3,4,300,"New BEL Road",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4321",0,0,3.1,11,200,"Brigade Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4322",0,0,3.1,11,200,"Frazer Town",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4323",0,0,3.1,11,200,"Residency Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4324",0,0,3.2,4,300,"Bellandur",2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4325",0,0,3.3,17,500,"Bellandur",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4326",0,0,3.3,17,500,"Sarjapur Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4327",0,0,3.4,11,300,"Lavelle Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4328",1,0,3.3,4,350,"New BEL Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"4329",1,0,3.2,9,450,"Rajajinagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4330",1,0,3.3,244,400,"Brookefield",2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4331",1,0,3.4,250,400,"Marathahalli",2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4332",1,0,3.4,252,400,"Whitefield",2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4333",0,0,3.3,6,500,"Kalyan Nagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"4334",1,0,2.4,127,600,"Indiranagar",2,7,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"4335",1,0,2.4,128,600,"Old Airport Road",2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4336",1,0,2.4,128,600,"Old Airport Road",2,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"4337",1,0,2.4,129,600,"Indiranagar",2,7,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4338",0,0,3.2,4,250,"Kammanahalli",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4339",1,0,3.1,94,350,"Rajajinagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4340",1,0,3.1,64,600,"Electronic City",2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"4341",1,0,2.6,307,700,"Basavanagudi",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4342",1,0,2.6,307,700,"Brigade Road",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4343",1,0,2.6,308,700,"Church Street",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4344",1,0,2.6,310,700,"Lavelle Road",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4345",1,0,2.6,310,700,"Lavelle Road",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4346",1,0,2.6,313,700,"Residency Road",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4347",1,0,2.6,313,700,"Residency Road",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4348",1,0,2.8,157,700,"MG Road",2,5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4349",1,0,2.8,413,700,"Indiranagar",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4350",1,0,2.8,413,700,"Indiranagar",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4351",1,0,2.8,414,700,"Koramangala 6th Block",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4352",1,0,2.8,420,700,"Old Airport Road",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4353",0,0,3.3,4,300,"Frazer Town",2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"4354",0,0,3.4,7,500,"Rajajinagar",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4355",1,0,3.4,20,250,"Bellandur",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4356",1,0,3.4,20,250,"Marathahalli",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4357",1,0,3.4,20,250,"Old Airport Road",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4358",0,0,2.8,79,300,"Old Airport Road",2,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4359",1,0,2.8,79,300,"Indiranagar",2,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4360",1,0,2.8,79,300,"Koramangala 4th Block",2,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4361",1,0,2.8,79,300,"Koramangala 5th Block",2,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4362",0,0,3.2,6,100,"Basavanagudi",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4363",0,0,3.2,6,100,"Residency Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4364",1,0,3.2,5,100,"Jayanagar",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4365",1,0,3.2,6,100,"Lavelle Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4366",1,0,3.2,4,150,"Sarjapur Road",2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"4367",1,0,2.7,21,250,"Sarjapur Road",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"4368",1,0,2.7,21,250,"Sarjapur Road",2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"4369",1,0,2.8,20,250,"Bellandur",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"4370",1,0,3,22,300,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4371",1,0,2.9,25,250,"Lavelle Road",2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4372",1,0,2.9,25,250,"Residency Road",2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4373",1,0,3.4,31,250,"Marathahalli",2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4374",1,0,3.1,25,150,"Bellandur",2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4375",1,0,3.1,25,150,"Bellandur",2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4376",1,0,3.1,26,150,"Sarjapur Road",2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4377",1,0,3.3,38,150,"Kalyan Nagar",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4378",1,0,2.9,313,450,"Bellandur",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4379",1,0,2.9,313,450,"Bellandur",2,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4380",1,0,2.9,321,450,"Sarjapur Road",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4381",1,0,2.9,321,450,"Sarjapur Road",2,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4382",0,0,3.4,6,600,"Kammanahalli",2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4383",1,0,3.4,6,600,"Kalyan Nagar",2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"4384",1,0,3.2,6,500,"Kalyan Nagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"4385",1,0,3.3,128,300,"Banashankari",2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4386",1,0,3.3,128,300,"Banashankari",2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4387",0,0,3.4,4,300,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4388",1,0,3.2,6,350,"Koramangala 7th Block",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4389",1,0,3.3,6,350,"Bannerghatta Road",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4390",1,0,3.3,6,350,"BTM",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4391",1,0,3.3,6,350,"JP Nagar",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4392",1,0,3.3,6,350,"Koramangala 4th Block",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4393",1,0,3.3,9,400,"Whitefield",2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4394",1,0,3.2,112,700,"New BEL Road",2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"4395",1,0,2.7,48,700,"Bannerghatta Road",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4396",1,0,2.7,48,700,"Jayanagar",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4397",1,0,2.7,48,700,"JP Nagar",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4398",1,0,2.7,48,700,"Koramangala 7th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4399",1,0,3.3,34,500,"Bannerghatta Road",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4400",1,0,3.3,34,500,"Bannerghatta Road",2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4401",1,0,3.3,34,500,"BTM",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4402",1,0,3.3,34,500,"Jayanagar",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4403",1,0,3.3,34,500,"JP Nagar",2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4404",1,0,3.4,35,500,"Koramangala 5th Block",2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4405",0,0,3.4,32,400,"Brookefield",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4406",0,0,3.4,32,400,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4407",0,0,3.2,4,250,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4408",1,0,3,20,600,"Koramangala 4th Block",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4409",1,0,3,21,600,"Koramangala 6th Block",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4410",1,0,3,21,600,"Koramangala 7th Block",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"4411",0,0,3,18,600,"Brookefield",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"4412",0,0,3,18,600,"Marathahalli",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"4413",1,0,3.2,93,350,"Bannerghatta Road",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4414",1,0,3.2,93,350,"Bannerghatta Road",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4415",1,0,3.2,94,350,"JP Nagar",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4416",0,0,2.9,18,150,"Marathahalli",2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
